StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age,pid_base,pidstr_d,pidstr_r,pidlean,ideol,trust_1,trust_2,trust_3,trust_4,trust_DO,followpol,intro,rep1,rep2,acq1,acq2,hyp1,hyp2,incomp1,incomp2,breach1,breach2,educ,gender,race,income,age,troll,troll_oe,debrief,psid,pid,r1dr,r2dr,b1dr,b2dr,i1dr,i2dr,hyp1dr,hyp2dr,hyp1to,FL_39_DO,FL_46_DO,FL_55_DO,FL_43_DO,FL_59_DO,FL_60_DO
",uHt3RyJV9q2bCp2Twj_XEA**,1607744906,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication2|Replication1,Incompetence2|Incompetence1|Acquiescence1|Breach1|Breach2|Hypocrisy2|Acquiescence2|Hypocrisy1
7/18/19 10:58,7/18/19 11:01,0,174.56.202.1,100,214,1,7/18/19 11:01,R_2aIVjgzd3Yhh2IG,,,,,33.35890198,-82.00990295,anonymous,EN,40,2,,1,,1,4,4,4,4,1|3|2|4,1,1,5,1,5,1,5,4,5,1,5,5,2,2,1,8,40,2, Very good ,No,uHt3RyJV9q1CVK6JAYzwAw**,1582962016,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication2|Replication1,Incompetence1|Acquiescence1|Breach1|Breach2|Hypocrisy2|Acquiescence2|Incompetence2|Hypocrisy1
7/18/19 10:57,7/18/19 11:01,0,154.30.148.171,100,266,1,7/18/19 11:01,R_3aQP6X1KTNu13IR,,,,,37.75100708,-97.8219986,anonymous,EN,27,2,,1,,6,3,3,3,3,2|1|4|3,2,1,2,1,3,3,3,2,3,3,3,3,5,1,1,8,27,1,,,uHt3RyJV9q1pdqGm2XfZEQ**,1609089503,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Incompetence1|Acquiescence2|Incompetence2|Hypocrisy1|Breach1|Breach2|Acquiescence1|Hypocrisy2
7/18/19 10:54,7/18/19 11:01,0,73.45.10.145,100,431,1,7/18/19 11:01,R_2ql1JQrdU8gjm0Z,,,,,41.17129517,-87.24909973,anonymous,EN,41,2,,2,,5,1,3,2,2,1|2|4|3,2,1,2,1,1,1,1,1,2,3,1,4,3,2,1,8,41,1,,,uHt3RyJV9q2D1dZz0ReyNg**,1234184419,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication1|Replication2,Hypocrisy2|Incompetence1|Acquiescence2|Incompetence2|Breach2|Hypocrisy1|Breach1|Acquiescence1
7/18/19 10:59,7/18/19 11:01,0,107.77.224.234,100,125,1,7/18/19 11:01,R_1r7m6gVr2xhQH90,,,,,40.70329285,-74.00389862,anonymous,EN,31,2,,2,,3,3,2,4,3,3|1|2|4,4,1,5,4,5,4,4,3,5,5,5,4,4,2,1,9,31,2,You ,It would ,uHt3RyJV9q34pz2vAm7lYw**,1375242549,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication2|Replication1,Incompetence1|Incompetence2|Breach1|Acquiescence2|Acquiescence1|Breach2|Hypocrisy1|Hypocrisy2
7/18/19 10:56,7/18/19 11:01,0,108.222.130.53,100,336,1,7/18/19 11:02,R_2uqdXIVc4oBerVW,,,,,39.4776001,-86.46679688,anonymous,EN,64,2,,2,,6,2,3,2,2,1|2|4|3,4,1,3,3,4,2,3,2,4,4,2,2,3,2,1,9,64,1,,,uHt3RyJV9q2F_3VljSPeGg**,1504489023,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication2|Replication1,Incompetence1|Hypocrisy2|Breach2|Breach1|Acquiescence1|Hypocrisy1|Incompetence2|Acquiescence2
7/18/19 10:56,7/18/19 11:02,0,140.190.5.57,100,322,1,7/18/19 11:02,R_1oaSACxXyoQxkjF,,,,,44.56059265,-94.54669952,anonymous,EN,35,1,1,,,2,1,3,2,2,4|3|2|1,3,1,4,3,4,4,2,2,3,4,3,4,3,2,1,3,35,1,,,uHt3RyJV9q3zu9rTJYuTNA**,1328690381,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication1|Replication2,Breach1|Hypocrisy2|Hypocrisy1|Breach2|Incompetence2|Acquiescence1|Acquiescence2|Incompetence1
7/18/19 10:59,7/18/19 11:02,0,74.141.30.12,100,162,1,7/18/19 11:02,R_1FhAaCGLGc1XeM6,,,,,41.93449402,-80.58029938,anonymous,EN,26,2,,1,,2,2,3,2,1,4|3|2|1,3,1,3,4,1,4,3,3,5,3,2,1,2,2,1,2,26,1,,,uHt3RyJV9q0BP8nWrwvBIQ**,1456650254,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication1|Replication2,Incompetence1|Hypocrisy1|Hypocrisy2|Breach1|Incompetence2|Breach2|Acquiescence1|Acquiescence2
7/18/19 10:58,7/18/19 11:02,0,32.208.203.81,100,237,1,7/18/19 11:02,R_abne0SOBrOvfrix,,,,,41.29119873,-72.52799988,anonymous,EN,48,2,,1,,6,3,4,2,3,2|4|1|3,3,1,4,2,3,3,2,4,4,3,2,2,5,2,1,8,48,1,,,uHt3RyJV9q09n13ckZ3yoA**,1400373425,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication1|Replication2,Incompetence2|Incompetence1|Acquiescence1|Breach1|Acquiescence2|Hypocrisy2|Hypocrisy1|Breach2
7/18/19 10:52,7/18/19 11:02,0,100.2.74.144,100,596,1,7/18/19 11:02,R_Dq0rWfJVr87xgD7,,,,,40.5980072,-73.94670105,anonymous,EN,29,3,,,2,3,4,4,4,2,1|3|2|4,1,1,1,2,3,2,1,3,2,3,3,1,3,1,1,3,29,2,I choose the things I know that happened within government ,"No thanks, no questions ",uHt3RyJV9q21-3hDpgxBEQ**,1609012558,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication1|Replication2,Acquiescence1|Hypocrisy1|Breach1|Incompetence2|Hypocrisy2|Acquiescence2|Incompetence1|Breach2
7/18/19 10:59,7/18/19 11:03,0,184.54.184.129,100,247,1,7/18/19 11:03,R_2l669ypzI2huljj,,,,,40.04139709,-84.20230103,anonymous,EN,25,4,,,3,8,3,3,2,2,1|3|4|2,5,1,5,4,3,3,3,3,5,5,3,3,4,2,1,7,25,1,,,uHt3RyJV9q2s9kcM8IxV3A**,1617996916,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication1|Replication2,Incompetence1|Hypocrisy1|Incompetence2|Hypocrisy2|Breach1|Acquiescence1|Breach2|Acquiescence2
7/18/19 10:56,7/18/19 11:03,0,152.133.11.5,100,428,1,7/18/19 11:03,R_1rGisMhW7BE9R8n,,,,,43.42230225,-103.4766006,anonymous,EN,37,4,,,2,4,3,4,2,3,2|4|3|1,4,1,3,4,2,2,3,2,4,4,4,3,4,2,1,7,37,1,,,uHt3RyJV9q14EmbUE2H6Ig**,1502951737,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication1|Replication2,Hypocrisy1|Incompetence2|Incompetence1|Acquiescence1|Acquiescence2|Breach1|Hypocrisy2|Breach2
7/18/19 11:00,7/18/19 11:03,0,71.236.226.56,100,185,1,7/18/19 11:03,R_264J8snxWLM9PWE,,,,,45.53970337,-122.9637985,anonymous,EN,43,3,,,3,4,3,3,3,3,2|4|3|1,4,1,3,3,3,3,3,3,3,3,3,3,3,2,1,2,43,1,,,uHt3RyJV9q0LQdwnzBCHPg**,1502769004,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication2|Replication1,Acquiescence1|Breach1|Breach2|Hypocrisy2|Incompetence1|Hypocrisy1|Incompetence2|Acquiescence2
7/18/19 10:57,7/18/19 11:03,0,70.59.5.105,100,338,1,7/18/19 11:03,R_1EbpqWaivA4acV5,,,,,39.90730286,-105.0156021,anonymous,EN,48,2,,2,,5,1,3,2,1,2|4|3|1,3,1,3,5,2,2,2,2,4,4,4,3,3,2,1,7,48,2,I read every question and answered it with the best of my knowledge.,,uHt3RyJV9q0Xqh40whCjcA**,1580034679,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication2|Replication1,Hypocrisy2|Acquiescence1|Breach1|Hypocrisy1|Incompetence1|Breach2|Acquiescence2|Incompetence2
7/18/19 10:57,7/18/19 11:03,0,172.56.4.178,100,367,1,7/18/19 11:03,R_3I4h0DyqI1z2axX,,,,,34.14160156,-80.88860321,anonymous,EN,49,2,,2,,5,2,3,2,3,2|3|1|4,4,1,4,4,5,3,3,3,4,3,3,3,4,1,1,9,49,1,,,uHt3RyJV9q3JrKdzxmoeFA**,1504428646,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Breach1|Incompetence1|Hypocrisy1|Hypocrisy2|Breach2|Incompetence2|Acquiescence2|Acquiescence1
7/18/19 10:58,7/18/19 11:04,0,96.73.236.118,100,348,1,7/18/19 11:04,R_2tEbhc2NVPnC4mm,,,,,33.85830688,-84.21649933,anonymous,EN,28,2,,1,,1,4,3,4,4,3|4|2|1,1,1,1,1,2,2,1,2,1,1,1,1,5,1,1,9,28,1,,asdsda asd asdasd,uHt3RyJV9q08eslvJi7-vw**,1607764673,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication1|Replication2,Acquiescence1|Breach2|Hypocrisy1|Acquiescence2|Incompetence2|Hypocrisy2|Breach1|Incompetence1
7/18/19 10:58,7/18/19 11:04,0,172.58.12.100,100,316,1,7/18/19 11:04,R_22WZTFF0n39EcZ0,,,,,25.81190491,-80.23179626,anonymous,EN,48,1,2,,,3,1,2,1,3,3|1|2|4,3,1,3,3,4,3,2,3,4,5,4,4,2,2,1,9,48,1,,,uHt3RyJV9q0rvwdiISGcCA**,1617914804,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication2|Replication1,Hypocrisy1|Breach1|Hypocrisy2|Incompetence1|Acquiescence2|Acquiescence1|Breach2|Incompetence2
7/18/19 10:56,7/18/19 11:04,0,67.49.27.122,100,455,1,7/18/19 11:04,R_WC0J3Ar9FhxfBLP,,,,,33.72090149,-116.2172012,anonymous,EN,44,1,2,,,2,1,2,3,3,3|2|4|1,2,1,2,2,2,3,1,1,2,4,3,2,4,2,1,8,44,1,,Interesting.  They all seemed absurd but these days you never know. ,uHt3RyJV9q1AWQiiNteixA**,1502053547,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication2|Replication1,Acquiescence1|Hypocrisy1|Acquiescence2|Breach2|Incompetence1|Hypocrisy2|Breach1|Incompetence2
7/18/19 10:56,7/18/19 11:04,0,99.203.19.207,100,480,1,7/18/19 11:04,R_22tVPloUuKA1XYh,,,,,39.69599915,-105.0345993,anonymous,EN,39,3,,,1,2,1,1,1,1,2|3|4|1,5,1,2,3,5,1,2,1,2,3,1,1,3,2,1,1,39,1,,,uHt3RyJV9q1Oh_r9-CP7cw**,1566156118,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication1|Replication2,Breach1|Hypocrisy1|Acquiescence2|Acquiescence1|Hypocrisy2|Incompetence1|Breach2|Incompetence2
7/18/19 10:56,7/18/19 11:04,0,174.215.12.135,100,492,1,7/18/19 11:04,R_0OKiCiEgC55lNkZ,,,,,37.6867981,-122.1495972,anonymous,EN,30,4,,,3,8,1,1,2,2,3|1|4|2,4,1,3,3,3,3,4,3,4,3,3,2,2,1,1,1,30,1,,Who really understands politics ,uHt3RyJV9q11C286aFTkdQ**,1608001294,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication2|Replication1,Hypocrisy1|Breach2|Acquiescence1|Breach1|Acquiescence2|Incompetence2|Incompetence1|Hypocrisy2
7/18/19 10:56,7/18/19 11:04,0,96.61.108.220,100,454,1,7/18/19 11:04,R_2CpFGzBFlK6t7sp,,,,,36.15029907,-95.52050018,anonymous,EN,46,2,,2,,6,1,3,1,2,1|3|4|2,2,1,3,3,3,5,3,4,5,5,5,1,3,1,1,2,46,1,,I don't follow state lawmakers closely.,uHt3RyJV9q19PFNd2ul2cA**,1608365760,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication2|Replication1,Acquiescence2|Incompetence1|Breach2|Acquiescence1|Hypocrisy2|Breach1|Incompetence2|Hypocrisy1
7/18/19 11:00,7/18/19 11:04,0,24.183.192.155,100,244,1,7/18/19 11:04,R_1OIvXpPYyfS5Lyg,,,,,36.53559875,-82.36560059,anonymous,EN,49,2,,2,,4,2,3,2,2,2|1|4|3,3,1,3,2,1,2,2,2,2,3,3,2,4,2,1,3,49,1,,,uHt3RyJV9q1VLmuE_GU13A**,1369780786,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication1|Replication2,Hypocrisy2|Acquiescence1|Breach1|Breach2|Incompetence2|Acquiescence2|Incompetence1|Hypocrisy1
7/18/19 11:01,7/18/19 11:05,0,76.115.222.199,100,205,1,7/18/19 11:05,R_1eRfZs8x1PvM0m6,,,,,44.96350098,-123.0800018,anonymous,EN,27,3,,,1,5,2,3,2,3,3|4|1|2,3,1,3,3,2,2,2,3,3,3,4,2,4,2,1,9,27,1,,,uHt3RyJV9q0ngBwfds02RA**,1617024665,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication1|Replication2,Breach1|Incompetence2|Hypocrisy1|Incompetence1|Hypocrisy2|Acquiescence2|Breach2|Acquiescence1
7/18/19 10:59,7/18/19 11:05,0,24.11.222.109,100,317,1,7/18/19 11:05,R_2ZVvsuXsfAh1nKN,,,,,35.96980286,-86.50610352,anonymous,EN,54,2,,2,,6,3,4,2,3,4|3|1|2,2,1,2,2,2,3,2,1,5,4,1,2,4,2,1,8,54,1,,,uHt3RyJV9q23NUbt8iCuWw**,1328841784,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication2|Replication1,Hypocrisy2|Breach1|Incompetence1|Breach2|Incompetence2|Hypocrisy1|Acquiescence2|Acquiescence1
7/18/19 11:00,7/18/19 11:05,0,174.255.141.203,100,302,1,7/18/19 11:05,R_24l92aootxWuJWe,,,,,37.75100708,-97.8219986,anonymous,EN,33,3,,,2,4,1,2,1,2,2|1|4|3,2,1,2,2,2,3,4,2,2,2,2,2,2,2,1,5,33,1,,,uHt3RyJV9q2z1Bjsq7Kr8Q**,1499659355,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Acquiescence2|Hypocrisy1|Breach1|Incompetence1|Acquiescence1|Hypocrisy2|Breach2|Incompetence2
7/18/19 10:56,7/18/19 11:05,0,75.172.70.184,100,537,1,7/18/19 11:05,R_PFN8kZhjohAExXP,,,,,47.15910339,-122.5485001,anonymous,EN,50,3,,,1,4,3,3,3,2,2|4|1|3,2,1,3,3,3,3,3,3,3,5,3,3,5,2,1,10,50,1,,,uHt3RyJV9q2th-ZJpti97g**,1504532712,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication2|Replication1,Hypocrisy1|Acquiescence2|Breach2|Hypocrisy2|Incompetence2|Breach1|Incompetence1|Acquiescence1
7/18/19 11:01,7/18/19 11:06,0,73.101.255.220,100,292,1,7/18/19 11:06,R_07h3Dktd5LoBBvj,,,,,41.37010193,-75.7390976,anonymous,EN,35,1,2,,,8,1,3,1,2,4|1|3|2,2,1,4,5,3,1,1,1,4,4,1,1,3,2,1,11,35,1,,,uHt3RyJV9q2gRAKBX0jdrw**,1613190233,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Hypocrisy1|Incompetence2|Breach2|Hypocrisy2|Acquiescence2|Acquiescence1|Incompetence1|Breach1
7/18/19 10:58,7/18/19 11:06,0,172.58.153.26,100,506,1,7/18/19 11:06,R_22FwQztyERTrh5b,,,,,35.07090759,-80.8859024,anonymous,EN,30,3,,,3,6,2,3,2,2,2|4|1|3,3,1,4,3,1,1,1,3,3,5,1,2,1,1,1,2,30,1,,,uHt3RyJV9q03KuVSW0NAOg**,1387142475,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication2|Replication1,Incompetence1|Incompetence2|Acquiescence2|Hypocrisy2|Breach1|Breach2|Hypocrisy1|Acquiescence1
7/18/19 10:55,7/18/19 11:06,0,71.88.22.229,100,661,1,7/18/19 11:06,R_3peXLyj3eZgi8Bj,,,,,42.1486969,-72.60790253,anonymous,EN,32,2,,2,,5,2,3,2,2,3|2|1|4,4,1,3,3,3,3,3,3,4,5,4,4,4,2,1,8,32,1,,,uHt3RyJV9q2dqISaWLeybw**,1615599931,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication2|Replication1,Incompetence2|Acquiescence1|Acquiescence2|Hypocrisy1|Incompetence1|Breach2|Breach1|Hypocrisy2
7/18/19 10:59,7/18/19 11:06,0,207.210.245.37,100,434,1,7/18/19 11:06,R_yvwCubVvUDIMOMp,,,,,32.83099365,-96.76920319,anonymous,EN,44,3,,,2,6,1,3,1,3,4|3|1|2,3,1,2,2,5,3,2,2,4,4,3,3,3,1,1,9,44,1,,"I take a lot of surveys, and this one of the more interesting surveys that I have participated in. Nice job!  Good luck with your studies at UNC.",uHt3RyJV9q22p38MNIsjKQ**,1611006444,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication2|Replication1,Incompetence2|Hypocrisy2|Breach1|Hypocrisy1|Breach2|Acquiescence1|Incompetence1|Acquiescence2
7/18/19 10:59,7/18/19 11:07,0,96.56.145.10,100,433,1,7/18/19 11:07,R_3g5Xmq6JLi8eUkg,,,,,40.62860107,-73.93900299,anonymous,EN,49,1,2,,,5,2,2,1,2,2|4|1|3,3,1,3,4,3,2,3,2,2,3,2,4,4,2,1,9,49,1,,,uHt3RyJV9q3Qv_X3glFOKw**,1573936433,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication1|Replication2,Hypocrisy1|Breach1|Breach2|Incompetence1|Acquiescence2|Acquiescence1|Hypocrisy2|Incompetence2
7/18/19 10:55,7/18/19 11:08,0,108.183.179.41,100,784,1,7/18/19 11:08,R_1DAX27UsIRUFtqR,,,,,44.55430603,-69.61779785,anonymous,EN,39,3,,,2,5,1,2,1,2,3|2|4|1,3,1,5,5,5,3,2,5,4,3,5,2,2,2,1,3,39,1,,,uHt3RyJV9q271B8G9XMlhg**,1268722625,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication2|Replication1,Breach1|Hypocrisy2|Acquiescence2|Incompetence1|Hypocrisy1|Acquiescence1|Incompetence2|Breach2
7/18/19 11:02,7/18/19 11:11,0,72.46.94.205,100,510,1,7/18/19 11:11,R_3dQSW4fxHYmXwja,,,,,36.72540283,-86.56999969,anonymous,EN,37,4,,,3,8,2,3,2,2,1|2|3|4,5,1,3,3,3,3,3,3,3,3,3,3,2,2,1,10,37,1,,,uHt3RyJV9q0cqdGkwm9snQ**,1604659280,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication1|Replication2,Breach2|Hypocrisy2|Acquiescence1|Incompetence2|Breach1|Hypocrisy1|Acquiescence2|Incompetence1
7/18/19 11:00,7/18/19 11:11,0,8.20.178.181,100,678,1,7/18/19 11:11,R_0e4nBh66OsMIHJL,,,,,42.667099,-72.33969879,anonymous,EN,61,2,,2,,7,1,2,1,2,1|2|4|3,1,1,5,2,1,1,2,1,1,1,1,1,3,1,1,11,61,1,,good one got to study more.  :),uHt3RyJV9q0YhvjusCEwdg**,1608508657,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication1|Replication2,Breach1|Breach2|Incompetence1|Hypocrisy2|Incompetence2|Acquiescence2|Acquiescence1|Hypocrisy1
7/18/19 11:00,7/18/19 11:12,0,73.237.66.80,100,748,1,7/18/19 11:12,R_29p2CRSrE7ZNsmr,,,,,33.61109924,-84.06829834,anonymous,EN,53,2,,2,,5,2,3,1,2,2|4|1|3,2,1,5,2,5,4,2,2,5,5,2,2,3,1,1,9,53,1,,,uHt3RyJV9q1WJWv-zZCLpQ**,1618031352,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication1|Replication2,Breach2|Acquiescence2|Incompetence1|Incompetence2|Hypocrisy1|Acquiescence1|Hypocrisy2|Breach1
7/18/19 11:11,7/18/19 11:13,0,24.187.72.74,100,83,1,7/18/19 11:13,R_x5e84NZ72jyrDZn,,,,,41.20449829,-73.19879913,anonymous,EN,25,3,,,1,4,4,3,3,2,4|2|1|3,3,1,3,3,2,3,2,3,3,3,3,3,4,2,1,9,26,2,nice,nice,uHt3RyJV9q1xZYBt24c1ew**,1574677368,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication1|Replication2,Incompetence1|Hypocrisy2|Hypocrisy1|Breach1|Breach2|Incompetence2|Acquiescence2|Acquiescence1
7/18/19 10:56,7/18/19 11:14,0,67.189.70.81,100,1083,1,7/18/19 11:14,R_20Tnn29FHV6QBUL,,,,,45.63780212,-122.5238953,anonymous,EN,38,1,1,,,2,1,4,3,2,4|1|2|3,4,1,4,4,3,2,2,2,3,4,2,2,5,2,1,9,38,1,,,uHt3RyJV9q0kIC7A36iiKg**,1589489287,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication2|Replication1,Hypocrisy1|Acquiescence2|Incompetence2|Breach1|Acquiescence1|Breach2|Hypocrisy2|Incompetence1
7/18/19 11:13,7/18/19 11:14,0,174.237.131.115,100,111,1,7/18/19 11:14,R_2ZJmqKDmq0vHDw9,,,,,35.07809448,-106.6583023,anonymous,EN,32,2,,1,,3,4,4,3,4,2|4|3|1,1,1,3,1,3,4,1,3,2,4,1,1,4,2,1,10,32,2,No,,uHt3RyJV9q2HRhaFvhbskA**,1594399404,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication2|Replication1,Hypocrisy2|Acquiescence1|Breach2|Incompetence1|Incompetence2|Hypocrisy1|Acquiescence2|Breach1
7/18/19 11:11,7/18/19 11:14,0,24.14.225.49,100,186,1,7/18/19 11:15,R_2ydbkHyPMexVLXB,,,,,41.50939941,-87.82479858,anonymous,EN,38,3,,,3,6,1,3,1,3,2|1|4|3,3,1,3,4,2,3,4,4,3,3,2,2,3,2,1,8,38,1,,,uHt3RyJV9q1VQIQm5l3ZLQ**,1394380598,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication1|Replication2,Breach2|Acquiescence2|Hypocrisy1|Acquiescence1|Incompetence1|Breach1|Hypocrisy2|Incompetence2
7/18/19 11:12,7/18/19 11:15,0,72.84.254.194,100,159,1,7/18/19 11:15,R_CeM0tNteTdF7UNH,,,,,37.52259827,-77.43569946,anonymous,EN,42,1,2,,,4,2,3,3,2,3|2|1|4,3,1,5,3,3,3,3,2,3,2,2,2,5,2,1,8,42,1,,,uHt3RyJV9q0n_mhca4zBFQ**,1507677337,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication2|Replication1,Breach2|Incompetence1|Hypocrisy1|Hypocrisy2|Incompetence2|Breach1|Acquiescence2|Acquiescence1
7/18/19 11:13,7/18/19 11:16,0,74.192.168.167,100,221,1,7/18/19 11:16,R_2CNhSw6b0IpzyGM,,,,,30.64109802,-97.75109863,anonymous,EN,33,2,,1,,3,2,3,1,2,3|2|4|1,4,1,2,2,3,3,2,4,4,4,1,2,4,2,1,4,33,1,,,uHt3RyJV9q1rLjPBA3zbeQ**,1618226313,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Incompetence1|Breach1|Breach2|Acquiescence1|Hypocrisy1|Acquiescence2|Hypocrisy2|Incompetence2
7/18/19 11:12,7/18/19 11:17,0,74.136.10.197,100,280,1,7/18/19 11:17,R_dbcVLScQf72AzJf,,,,,38.66960144,-85.17299652,anonymous,EN,31,1,2,,,2,1,2,3,3,2|1|4|3,3,1,4,3,5,3,2,3,2,2,4,3,2,2,1,1,31,1,,,uHt3RyJV9q0UJ_27sznp0w**,1608630419,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication1|Replication2,Hypocrisy2|Hypocrisy1|Breach1|Acquiescence1|Acquiescence2|Breach2|Incompetence2|Incompetence1
7/18/19 11:13,7/18/19 11:17,0,162.204.25.87,100,240,1,7/18/19 11:17,R_1HdaMU2lL2IdGpJ,,,,,41.45579529,-81.78150177,anonymous,EN,29,1,1,,,5,4,3,2,3,2|4|3|1,2,1,2,4,1,2,1,2,1,3,1,4,5,1,1,9,29,1,,None,uHt3RyJV9q3swTsKcY9p8Q**,1581245537,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication1|Replication2,Incompetence2|Hypocrisy2|Incompetence1|Hypocrisy1|Acquiescence2|Acquiescence1|Breach1|Breach2
7/18/19 11:13,7/18/19 11:17,0,71.222.229.243,100,289,1,7/18/19 11:17,R_4SdeRQ2oIKHEqlP,,,,,41.16459656,-85.61389923,anonymous,EN,36,3,,,3,4,2,1,2,2,3|4|1|2,2,1,3,3,3,3,3,3,3,3,3,2,3,1,1,4,36,1,,,uHt3RyJV9q0iZzRiP8Ebcg**,1443572955,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Incompetence2|Acquiescence2|Breach2|Hypocrisy2|Acquiescence1|Breach1|Hypocrisy1|Incompetence1
