StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age,pid_base,pidstr_d,pidstr_r,pidlean,ideol,trust_1,trust_2,trust_3,trust_4,trust_DO,followpol,intro,rep1,rep2,acq1,acq2,hyp1,hyp2,incomp1,incomp2,breach1,breach2,educ,gender,race,income,age,troll,troll_oe,debrief,age,year_of_birth,education,educationScore,gender,femaleAs1MaleAs0,income,incomeScore,householdIncomeEstimate,participant_id,assignment_id,computer_country,device,r1dr,r2dr,b1dr,b2dr,i1dr,i2dr,hyp1dr,hyp2dr,hyp1to,FL_39_DO,FL_46_DO,FL_55_DO,FL_43_DO,FL_59_DO,FL_60_DO
7/13/19 11:40,7/13/19 11:48,0,64.33.78.161,100,505,1,7/13/19 11:48,R_UJGA5Q8qgxwu5GN,,,,,44.36950684,-100.3210983,anonymous,EN,66,2,,1,,7,1,2,1,2,2|4|1|3,2,1,3,2,5,5,4,2,4,4,3,3,3,2,1,7,66,1,,,65,1954,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,female,1,"$85,000 to $114,999",5,100000,b15803a4,aff20481,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication2|Replication1,Acquiescence1|Breach2|Hypocrisy2|Breach1|Hypocrisy1|Acquiescence2|Incompetence2|Incompetence1
7/13/19 11:44,7/13/19 11:49,0,74.136.226.55,100,289,1,7/13/19 11:49,R_3RmwAzs02X1XO4D,,,,,38.00520325,-84.42299652,anonymous,EN,48,2,,2,,6,4,4,2,4,2|1|4|3,3,1,3,4,3,2,2,3,4,4,4,3,5,2,1,8,48,1,,,47,1972,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,female,1,"$85,000 to $114,999",5,100000,7e2cf409,e7022a27,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication2|Replication1,Breach2|Acquiescence2|Incompetence1|Hypocrisy1|Acquiescence1|Incompetence2|Hypocrisy2|Breach1
7/13/19 11:45,7/13/19 11:49,0,107.207.169.27,100,201,1,7/13/19 11:49,R_sLJRQiTRsk6skr7,,,,,37.31770325,-122.0438004,anonymous,EN,44,3,,,1,1,2,3,3,3,2|3|4|1,2,1,3,3,2,5,3,2,3,5,4,4,5,2,3,6,44,1,,,45,1974,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,female,1,"$40,000 to $59,999",3,50000,1dcd0ede,d57d035b,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication2|Replication1,Breach2|Incompetence2|Incompetence1|Hypocrisy2|Acquiescence2|Acquiescence1|Hypocrisy1|Breach1
7/13/19 11:44,7/13/19 11:49,0,74.62.185.1,100,307,1,7/13/19 11:49,R_2fwDFr9MOHRkgLw,,,,,34.15020752,-116.3038025,anonymous,EN,70,1,2,,,4,2,3,1,3,2|1|4|3,4,1,2,1,3,2,1,2,2,1,3,1,4,1,1,2,70,1,,,69,1950,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$10,000 to $24,999",1,17500,627b4212,05cedc89,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication2|Replication1,Hypocrisy1|Breach1|Hypocrisy2|Incompetence2|Breach2|Acquiescence1|Acquiescence2|Incompetence1
7/13/19 11:46,7/13/19 11:49,0,66.68.22.234,100,140,1,7/13/19 11:49,R_1BUUL1U8f8JkpsY,,,,,30.18260193,-97.73940277,anonymous,EN,29,1,2,,,2,2,2,2,2,1|4|3|2,3,1,2,3,3,3,1,1,2,4,4,3,4,1,1,4,29,1,,,28,1991,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$25,000 to $39,999",2,32500,6004a618,5fc81fcc,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication2|Replication1,Incompetence1|Hypocrisy1|Acquiescence1|Hypocrisy2|Breach2|Incompetence2|Acquiescence2|Breach1
7/13/19 11:44,7/13/19 11:49,0,71.63.204.163,100,258,1,7/13/19 11:49,R_AiFnUFhjmerZK2B,,,,,45.48869324,-122.5091019,anonymous,EN,38,2,,1,,5,2,3,1,3,3|4|1|2,3,1,4,4,2,2,2,3,4,5,5,4,3,2,1,3,38,1,,,37,1982,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,female,1,"$10,000 to $24,999",1,17500,851f7a4a,ff9fb80b,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Acquiescence1|Breach1|Acquiescence2|Hypocrisy2|Breach2|Incompetence1|Hypocrisy1|Incompetence2
7/13/19 11:44,7/13/19 11:49,0,75.134.154.184,100,298,1,7/13/19 11:49,R_1lzpmCGLitm1Q0a,,,,,46.79870605,-92.09459686,anonymous,EN,41,1,1,,,2,2,2,3,3,4|3|2|1,2,1,2,5,4,4,4,2,4,5,5,4,2,2,1,6,41,1,,,41,1978,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$40,000 to $59,999",3,50000,a3997cc2,8f61300c,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication1|Replication2,Incompetence1|Incompetence2|Breach2|Hypocrisy2|Breach1|Acquiescence1|Acquiescence2|Hypocrisy1
7/13/19 11:43,7/13/19 11:49,0,73.124.108.33,100,326,1,7/13/19 11:49,R_2tlJp9ykjgvhrOj,,,,,26.23100281,-80.12200165,anonymous,EN,36,1,1,,,1,2,3,2,2,2|3|1|4,3,1,4,5,4,4,4,4,4,4,4,4,4,1,1,10,36,1,,no comment,36,1983,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$150,000 to $199,999",7,175000,a4e16a93,9a55bee6,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication2|Replication1,Hypocrisy2|Incompetence1|Acquiescence2|Breach1|Incompetence2|Acquiescence1|Breach2|Hypocrisy1
7/13/19 11:41,7/13/19 11:49,0,97.112.212.80,100,489,1,7/13/19 11:49,R_1H60CCiuYr6g8VA,,,,,31.34320068,-85.84400177,anonymous,EN,43,2,,2,,6,1,4,1,2,2|1|4|3,2,1,2,4,3,3,3,2,2,4,2,4,3,2,1,8,43,1,,,42,1977,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,female,1,"$60,000 to $84,999",4,72500,8112a1e8,d4fbabb7,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Incompetence1|Acquiescence1|Breach1|Breach2|Hypocrisy2|Hypocrisy1|Acquiescence2|Incompetence2
7/13/19 11:44,7/13/19 11:49,0,96.18.78.181,100,303,1,7/13/19 11:49,R_1Fy6sqWNMsGyP05,,,,,30.50950623,-88.97350311,anonymous,EN,58,1,1,,,1,2,3,2,3,3|4|2|1,1,1,5,3,2,2,3,2,3,5,4,2,4,2,1,8,59,1,,,59,1960,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$60,000 to $84,999",4,72500,67e08dc3,8441fed3,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication1|Replication2,Breach1|Hypocrisy2|Hypocrisy1|Acquiescence1|Acquiescence2|Incompetence2|Breach2|Incompetence1
7/13/19 11:41,7/13/19 11:49,0,24.60.176.206,100,464,1,7/13/19 11:49,R_1hGqFwQ4ZbP6jI0,,,,,42.24630737,-70.99720001,anonymous,EN,26,2,,1,,6,3,3,2,3,2|3|1|4,1,1,4,2,2,1,2,3,2,4,3,4,4,1,1,5,26,1,,,26,1993,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$40,000 to $59,999",3,50000,0054881c,68413938,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication2|Replication1,Hypocrisy1|Hypocrisy2|Acquiescence1|Breach2|Acquiescence2|Breach1|Incompetence2|Incompetence1
7/13/19 11:44,7/13/19 11:49,0,75.115.65.67,100,287,1,7/13/19 11:49,R_1CI7zz4TuJd7aPo,,,,,27.86430359,-81.57189941,anonymous,EN,28,3,,,3,8,1,2,1,2,1|3|4|2,5,1,3,1,5,1,4,3,5,5,3,4,4,1,2,4,28,1,,,29,1990,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,male,0,"$25,000 to $39,999",2,32500,682c76eb,b756c75a,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication2|Replication1,Hypocrisy1|Breach2|Hypocrisy2|Acquiescence2|Incompetence1|Breach1|Incompetence2|Acquiescence1
7/13/19 11:45,7/13/19 11:49,0,71.62.169.154,100,232,1,7/13/19 11:49,R_2QugRRQ6cAWqJht,,,,,39.18760681,-78.18569946,anonymous,EN,49,1,2,,,4,2,3,2,3,3|2|4|1,2,1,4,3,3,3,2,3,3,4,4,4,4,2,1,8,49,1,,,49,1970,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$60,000 to $84,999",4,72500,c2aadd80,4bed2071,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication2|Replication1,Acquiescence2|Hypocrisy1|Incompetence2|Hypocrisy2|Breach1|Acquiescence1|Breach2|Incompetence1
7/13/19 11:44,7/13/19 11:49,0,108.39.155.60,100,308,1,7/13/19 11:49,R_22nUOSAGLSHeivR,,,,,40.40119934,-80.09130096,anonymous,EN,41,1,2,,,3,2,3,2,3,4|3|2|1,3,1,3,3,5,3,4,3,3,5,4,3,5,1,1,8,41,1,,"Thanks
A2KRL7VU5BA72",42,1977,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,male,0,"$60,000 to $84,999",4,72500,1c50fbdb,bff2dd8b,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Breach1|Incompetence1|Hypocrisy2|Breach2|Incompetence2|Acquiescence2|Hypocrisy1|Acquiescence1
7/13/19 11:42,7/13/19 11:49,0,68.188.56.134,100,410,1,7/13/19 11:49,R_1Kr3QdSMx1deSAe,,,,,38.57739258,-90.67089844,anonymous,EN,58,2,,1,,6,2,4,2,3,4|3|2|1,2,1,3,4,3,3,2,2,4,4,4,4,4,1,1,8,58,1,,,59,1960,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$60,000 to $84,999",4,72500,96590a93,222ab692,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication2|Replication1,Breach2|Hypocrisy2|Hypocrisy1|Breach1|Incompetence1|Incompetence2|Acquiescence1|Acquiescence2
7/13/19 11:38,7/13/19 11:49,0,73.169.159.58,100,667,1,7/13/19 11:49,R_z7qZ7EnAqQuEPNn,,,,,47.69869995,-117.4396973,anonymous,EN,30,2,,1,,6,2,3,1,2,1|2|4|3,1,1,3,2,1,3,2,1,4,4,3,3,3,1,1,3,30,1,,,30,1989,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,male,0,"$25,000 to $39,999",2,32500,c1d74c28,5d3f109d,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication2|Replication1,Acquiescence1|Hypocrisy2|Incompetence2|Incompetence1|Acquiescence2|Breach1|Breach2|Hypocrisy1
7/13/19 11:47,7/13/19 11:50,0,97.88.52.79,100,157,1,7/13/19 11:50,R_RePmJDpW8xIJi3D,,,,,45.57130432,-94.20359802,anonymous,EN,29,2,,1,,6,2,3,1,2,4|2|1|3,1,1,2,3,2,2,2,2,2,3,2,3,5,1,1,8,29,1,,Interesting! Appreciate the valuable research. Keep it up.,29,1990,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,male,0,"$85,000 to $114,999",5,100000,7d87f81f,a24d5985,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Breach2|Incompetence1|Incompetence2|Hypocrisy1|Breach1|Hypocrisy2|Acquiescence1|Acquiescence2
7/13/19 11:47,7/13/19 11:50,0,24.171.76.220,100,155,1,7/13/19 11:50,R_VJwjsQJf9FcNv4l,,,,,38.33520508,-89.38410187,anonymous,EN,34,2,,2,,6,2,2,1,2,4|2|3|1,4,1,3,3,2,2,2,2,4,4,2,2,3,2,1,7,34,1,,,34,1985,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$60,000 to $84,999",4,72500,4273e4fc,9180f3a7,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication1|Replication2,Incompetence1|Hypocrisy2|Hypocrisy1|Acquiescence1|Incompetence2|Breach1|Breach2|Acquiescence2
7/13/19 11:45,7/13/19 11:50,0,72.94.34.192,100,263,1,7/13/19 11:50,R_XRNu14pAGX2YhvX,,,,,40.01460266,-75.71360016,anonymous,EN,33,1,2,,,3,2,2,2,2,2|1|4|3,3,1,2,1,4,4,2,1,2,4,2,4,4,2,1,9,33,1,,,33,1986,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$115,000 to $149,999",6,132500,6859d8e1,ff987cd0,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Incompetence1|Acquiescence2|Breach1|Hypocrisy2|Incompetence2|Acquiescence1|Hypocrisy1|Breach2
7/13/19 11:39,7/13/19 11:50,0,174.71.7.16,100,665,1,7/13/19 11:50,R_yx5oun2jnmTndJf,,,,,41.26159668,-95.82510376,anonymous,EN,29,3,,,3,4,1,3,1,3,3|2|4|1,4,1,2,3,3,2,3,2,2,2,2,2,3,2,1,5,29,1,,,28,1991,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$25,000 to $39,999",2,32500,82a16cef,6a262d5e,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication1|Replication2,Acquiescence1|Hypocrisy1|Hypocrisy2|Incompetence2|Acquiescence2|Breach1|Breach2|Incompetence1
7/13/19 11:44,7/13/19 11:50,0,172.78.15.174,100,371,1,7/13/19 11:50,R_RsnC1uwLDfqh2k9,,,,,41.45489502,-87.06130219,anonymous,EN,57,1,2,,,2,2,3,2,2,2|3|4|1,1,1,2,5,2,4,4,4,4,5,2,3,4,2,2,9,57,1,,,56,1963,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$85,000 to $114,999",5,100000,6fdd0f87,198a00ee,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication2|Replication1,Hypocrisy1|Acquiescence2|Hypocrisy2|Breach2|Incompetence1|Breach1|Incompetence2|Acquiescence1
7/13/19 11:46,7/13/19 11:50,0,73.48.88.11,100,221,1,7/13/19 11:50,R_XkbJ3275S25Z6FP,,,,,30.49079895,-84.31580353,anonymous,EN,37,1,2,,,3,1,3,2,3,2|3|4|1,4,1,2,3,5,2,1,1,4,4,4,1,3,2,2,5,37,1,,,36,1983,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,female,1,"$40,000 to $59,999",3,50000,25869261,bd134508,United States,,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication2|Replication1,Breach2|Incompetence1|Incompetence2|Breach1|Hypocrisy1|Hypocrisy2|Acquiescence1|Acquiescence2
7/13/19 11:48,7/13/19 11:50,0,108.235.207.164,100,134,1,7/13/19 11:50,R_2pRGzoexnJ00513,,,,,35.24969482,-81.13690186,anonymous,EN,28,3,,,1,3,2,3,2,3,3|4|1|2,2,1,4,3,5,3,2,2,3,3,2,2,5,1,1,7,28,1,,,27,1992,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,male,0,"$60,000 to $84,999",4,72500,8720729a,2b36ad1a,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Breach1|Hypocrisy2|Incompetence1|Hypocrisy1|Acquiescence2|Acquiescence1|Breach2|Incompetence2
7/13/19 11:40,7/13/19 11:50,0,71.112.129.98,100,596,1,7/13/19 11:50,R_2VwQpvYX3YgSyZQ,,,,,40.32949829,-79.61440277,anonymous,EN,32,1,1,,,1,1,1,2,2,2|3|1|4,2,1,3,3,2,2,2,3,5,5,3,3,3,1,2,4,32,1,,,33,1986,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,male,0,"$25,000 to $39,999",2,32500,31a77247,997ce238,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication1|Replication2,Breach1|Hypocrisy1|Incompetence2|Hypocrisy2|Incompetence1|Acquiescence1|Breach2|Acquiescence2
7/13/19 11:46,7/13/19 11:50,0,98.221.117.54,100,212,1,7/13/19 11:50,R_2dsWNzRzFN2gZE0,,,,,39.75050354,-75.33229828,anonymous,EN,30,2,,1,,6,1,2,1,3,1|2|3|4,2,1,3,4,2,3,2,2,5,5,5,3,3,1,1,3,30,1,,Thanks for the HIT!,31,1988,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$25,000 to $39,999",2,32500,29b21220,eb1c9154,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication2|Replication1,Incompetence2|Acquiescence1|Hypocrisy1|Acquiescence2|Breach1|Breach2|Hypocrisy2|Incompetence1
7/13/19 11:44,7/13/19 11:50,0,108.207.229.148,100,381,1,7/13/19 11:50,R_21cWqwrr1cg0mLb,,,,,37.66900635,-97.28019714,anonymous,EN,74,1,1,,,2,3,2,4,3,1|2|4|3,1,1,3,4,4,3,2,3,5,4,2,4,4,2,1,5,74,1,,,74,1945,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$10,000 to $24,999",1,17500,54d4e381,df82c8cc,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication2|Replication1,Acquiescence1|Acquiescence2|Hypocrisy2|Incompetence1|Breach1|Hypocrisy1|Breach2|Incompetence2
7/13/19 11:44,7/13/19 11:50,0,174.232.11.142,100,398,1,7/13/19 11:50,R_1i54OvWDVlzoITV,,,,,41.23710632,-81.646698,anonymous,EN,37,3,,,2,5,3,1,1,3,1|4|2|3,2,1,2,1,3,3,2,2,1,2,1,3,4,2,2,4,37,1,,,37,1982,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$25,000 to $39,999",2,32500,1e26e695,7ea7b8a4,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication1|Replication2,Hypocrisy2|Breach2|Acquiescence1|Incompetence2|Breach1|Acquiescence2|Incompetence1|Hypocrisy1
7/13/19 11:48,7/13/19 11:50,0,98.163.31.97,100,129,1,7/13/19 11:50,R_WBQypv7b29WK5C9,,,,,37.25549316,-80.05310059,anonymous,EN,29,1,1,,,1,1,3,2,3,2|4|3|1,1,1,3,3,3,3,3,3,4,4,3,2,3,1,1,3,29,1,,,29,1990,Completed trade/technical/vocational training,3,male,0,"$10,000 to $24,999",1,17500,7d88d63c,00b85aff,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication2|Replication1,Breach2|Hypocrisy1|Acquiescence1|Incompetence2|Acquiescence2|Hypocrisy2|Breach1|Incompetence1
7/13/19 11:48,7/13/19 11:51,0,68.40.63.15,100,148,1,7/13/19 11:51,R_3GCXpMGuJsaBU9H,,,,,42.30679321,-83.7059021,anonymous,EN,24,1,1,,,2,2,2,2,2,2|4|3|1,2,1,3,3,2,3,2,3,4,3,2,3,3,1,3,4,24,1,,,24,1995,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$25,000 to $39,999",2,32500,ac1ad52b,aa4a2a2d,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication2|Replication1,Breach2|Incompetence1|Acquiescence2|Hypocrisy1|Incompetence2|Acquiescence1|Hypocrisy2|Breach1
7/13/19 11:47,7/13/19 11:51,0,71.10.45.249,100,242,1,7/13/19 11:51,R_2QiirzqcyfGYV57,,,,,44.27900696,-84.22859955,anonymous,EN,57,2,,2,,6,3,4,1,3,4|2|3|1,1,1,5,4,3,2,2,2,3,4,2,3,3,2,1,1,57,1,,,57,1962,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,female,1,"$10,000 to $24,999",1,17500,1ff8c3a8,6a25eb46,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Acquiescence1|Hypocrisy1|Incompetence2|Hypocrisy2|Incompetence1|Breach2|Acquiescence2|Breach1
7/13/19 11:48,7/13/19 11:51,0,73.87.67.10,100,194,1,7/13/19 11:51,R_3GpwtOczm6blS9X,,,,,39.15460205,-75.49530029,anonymous,EN,32,1,1,,,1,2,2,2,2,1|3|4|2,1,1,2,4,3,3,2,4,4,2,4,2,2,2,1,4,32,1,,,33,1986,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$40,000 to $59,999",3,50000,b0cb83a7,13d3cbbb,United States,tablet,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication1|Replication2,Acquiescence1|Breach2|Incompetence2|Breach1|Hypocrisy2|Acquiescence2|Incompetence1|Hypocrisy1
7/13/19 11:47,7/13/19 11:51,0,99.61.181.109,100,258,1,7/13/19 11:51,R_3JK8tk2TlTrovUW,,,,,31.72569275,-94.62120056,anonymous,EN,51,2,,2,,6,3,3,1,2,1|4|2|3,3,1,3,3,4,3,3,2,3,4,2,3,3,2,1,4,51,1,,,51,1968,Completed trade/technical/vocational training,3,female,1,"$25,000 to $39,999",2,32500,ebb84904,3f5a0415,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication2|Replication1,Acquiescence2|Acquiescence1|Incompetence2|Hypocrisy2|Breach2|Incompetence1|Breach1|Hypocrisy1
7/13/19 11:47,7/13/19 11:51,0,104.1.229.144,100,221,1,7/13/19 11:51,R_1C3Ket7ynqO0V45,,,,,36.34320068,-79.66419983,anonymous,EN,30,3,,,2,4,2,3,1,1,4|2|3|1,4,1,5,4,4,3,2,3,5,4,3,3,3,1,1,2,30,1,,,30,1989,Completed trade/technical/vocational training,3,male,0,"$10,000 to $24,999",1,17500,07543a59,e50aaf0b,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Incompetence1|Acquiescence2|Breach1|Hypocrisy2|Acquiescence1|Incompetence2|Breach2|Hypocrisy1
7/13/19 11:46,7/13/19 11:51,0,75.128.91.109,100,325,1,7/13/19 11:51,R_1mzxBl46Yzpf55b,,,,,41.78289795,-83.4957962,anonymous,EN,56,2,,2,,5,2,3,3,3,1|2|4|3,2,1,2,4,4,2,2,2,2,4,2,3,4,2,1,4,56,1,,,56,1963,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$25,000 to $39,999",2,32500,bf2048d2,7808986d,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication2|Replication1,Acquiescence2|Breach1|Acquiescence1|Incompetence1|Hypocrisy1|Hypocrisy2|Incompetence2|Breach2
7/13/19 11:47,7/13/19 11:51,0,108.233.81.229,100,269,1,7/13/19 11:51,R_22lRF3WEavhz6IW,,,,,37.75259399,-121.7700043,anonymous,EN,45,3,,,1,3,2,3,3,3,1|3|4|2,2,1,4,2,4,2,1,1,2,2,2,1,4,2,1,10,45,1,,,44,1975,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$150,000 to $199,999",7,175000,c440a526,a8f69ee7,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication2|Replication1,Acquiescence1|Breach2|Hypocrisy2|Incompetence2|Breach1|Incompetence1|Hypocrisy1|Acquiescence2
7/13/19 11:43,7/13/19 11:51,0,24.74.186.27,100,491,1,7/13/19 11:51,R_3CEsqgFOnoioump,,,,,35.37159729,-80.52999878,anonymous,EN,32,3,,,3,4,2,3,1,2,3|4|1|2,4,1,2,2,3,2,2,2,4,4,2,2,4,2,1,8,32,1,,,32,1987,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$60,000 to $84,999",4,72500,4db88737,025ffb23,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Acquiescence2|Hypocrisy2|Breach2|Breach1|Acquiescence1|Hypocrisy1|Incompetence2|Incompetence1
7/13/19 11:42,7/13/19 11:51,0,71.227.86.196,100,576,1,7/13/19 11:51,R_2DM34bbOoRzbWKc,,,,,42.49429321,-83.2071991,anonymous,EN,29,1,1,,,3,2,2,2,2,4|2|1|3,3,1,3,3,2,3,2,2,4,4,4,2,4,2,2,3,29,1,,,30,1989,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$25,000 to $39,999",2,32500,79511f11,bb4c69c4,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication2|Replication1,Hypocrisy1|Breach1|Breach2|Incompetence2|Acquiescence2|Acquiescence1|Incompetence1|Hypocrisy2
7/13/19 11:48,7/13/19 11:51,0,98.223.182.188,100,202,1,7/13/19 11:51,R_27QLRG0qbaVbYfL,,,,,41.90139771,-88.75150299,anonymous,EN,34,1,1,,,1,3,3,3,3,3|4|1|2,3,1,3,3,2,2,3,2,3,4,4,2,4,2,1,9,34,1,,,34,1985,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$85,000 to $114,999",5,100000,b709ea0f,5e7ad62a,United States,smartphone,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication2|Replication1,Incompetence1|Incompetence2|Acquiescence1|Hypocrisy1|Breach2|Acquiescence2|Hypocrisy2|Breach1
